Price,Manufacturer,Model,Category,Engine volume,Mileage,Cylinders,Airbags,Manufacturer_encoded,Model_encoded,Has Turbo,Age,Category_encoded_1,Category_encoded_2,Fuel type_CNG,Fuel type_Diesel,Fuel type_LPG,Fuel type_Other,Fuel type_Petrol,Gear box type_1,Gear box type_2,Doors_2-3,Doors_4-5,Doors_>5,Wheel_Left wheel,Wheel_Right-hand drive
18500,HYUNDAI,Genesis,Coupe,2.0,0.6902460997664963,4.0,4,7,512,0,12,True,False,False,False,False,False,True,True,False,False,True,False,True,False
16935,NISSAN,Juke,Jeep,1.6,-0.44659480474051727,4.0,8,16,583,1,12,False,True,False,False,False,False,True,False,True,False,True,False,True,False
23364,CHEVROLET,Malibu Hybrid,Sedan,1.8,-1.18665406155172,4.0,8,2,647,0,6,True,False,False,False,False,True,False,True,False,False,True,False,True,False
14740,TOYOTA,Prius,Sedan,1.8,0.6420619411427285,4.0,6,23,733,0,13,True,False,False,False,False,False,True,True,False,False,True,False,True,False
31047,AUDI,A5,Coupe,2.0,-0.6166856114419745,4.0,8,0,118,1,10,True,False,False,False,False,False,True,False,True,True,False,False,True,False
23408,HYUNDAI,Santa FE,Jeep,2.0,0.8269350372319298,4.0,4,7,836,0,13,False,True,False,True,False,False,False,True,False,False,True,False,True,False
11290,TOYOTA,Prius,Hatchback,1.5,1.148468000404288,4.0,6,23,733,0,17,True,False,False,False,False,True,False,True,False,False,True,False,True,False
12231,HONDA,Cr-v,Jeep,2.0,0.42403407406685617,4.0,4,6,320,0,21,False,True,True,False,False,False,False,True,False,False,True,False,False,True
42171,HYUNDAI,Santa FE,Jeep,2.0,0.8240861397688052,4.0,4,7,836,0,9,False,True,False,True,False,False,False,True,False,False,True,False,True,False
34340,KIA,Cadenza,Sedan,3.0,-1.3519918607509231,6.0,4,10,250,0,7,True,False,False,False,False,False,True,True,False,False,True,False,True,False
13956,TOYOTA,Camry,Sedan,2.5,-0.9397593048750021,4.0,12,23,257,0,5,True,False,False,False,False,False,True,True,False,False,True,False,True,False
18817,TOYOTA,Prius,Sedan,1.8,0.22054139812937532,4.0,12,23,733,0,10,True,False,False,False,False,True,False,False,True,False,True,False,True,False
15681,HYUNDAI,Sonata,Sedan,2.0,2.2085485605094566,4.0,4,7,852,0,7,True,False,False,False,True,False,False,True,False,False,True,False,True,False
16621,TOYOTA,Prius,Hatchback,1.8,0.627526750004337,4.0,10,23,733,0,13,True,False,False,False,False,False,True,True,False,False,True,False,True,False
21953,MERCEDES-BENZ,Vito,Minivan,2.2,-1.7562445966918674,4.0,4,13,949,1,19,False,True,False,True,False,False,False,False,True,False,True,False,True,False
15060,HYUNDAI,Sonata,Sedan,2.0,0.362172300581862,4.0,4,7,852,0,8,True,False,False,False,True,False,False,True,False,False,True,False,True,False
17500,MERCEDES-BENZ,C 180,Sedan,1.8,-1.0585554220490758,4.0,6,13,174,0,10,True,False,False,False,False,False,True,False,True,False,True,False,False,True
44545,HYUNDAI,Tucson,Jeep,1.7,-0.9374627446751364,4.0,4,7,926,0,7,False,True,False,True,False,False,False,True,False,False,True,False,True,False
39201,MERCEDES-BENZ,CLA 250,Sedan,2.0,-0.8114571726964205,4.0,12,13,220,1,9,True,False,False,False,False,False,True,True,False,False,True,False,True,False
36068,HYUNDAI,H1,Minivan,2.5,-0.1254978973023109,4.0,4,7,523,0,7,False,True,False,True,False,False,False,True,False,False,True,False,True,False
10036,OPEL,Vectra c,Hatchback,2.2,1.5287086005846093,4.0,8,17,935,0,20,True,False,False,False,False,False,True,False,True,False,True,False,True,False
32929,TOYOTA,Avalon,Sedan,2.5,0.06065429560706893,4.0,9,23,154,0,10,True,False,False,False,False,True,False,False,True,False,True,False,True,False
11541,KIA,Optima,Sedan,2.0,-0.8039860844512873,4.0,4,10,683,0,11,True,False,False,False,False,False,True,True,False,False,True,False,True,False
16308,TOYOTA,Prius,Hatchback,1.8,-1.7417094055534759,4.0,8,23,733,0,13,True,False,False,False,False,True,False,False,True,False,True,False,True,False
24283,HYUNDAI,Tucson,Jeep,2.0,0.28690908086727085,4.0,4,7,926,0,11,False,True,False,True,False,False,False,True,False,False,True,False,True,False
24148,TOYOTA,Camry SE,Sedan,3.5,-0.38993662968306725,6.0,10,23,263,0,11,True,False,False,False,False,False,True,False,True,False,True,False,True,False
45160,TOYOTA,CHR,Jeep,2.0,-1.1835580658392426,4.0,12,23,214,0,6,False,True,False,False,False,False,True,False,True,False,True,False,True,False
38229,HYUNDAI,H1,Minivan,2.5,0.23702430488031126,4.0,4,7,523,0,7,False,True,False,True,False,False,False,True,False,False,True,False,True,False
16621,KIA,Optima,Sedan,2.0,-1.2324399136376532,4.0,4,10,683,0,9,True,False,False,False,False,False,True,True,False,False,True,False,True,False
46414,MERCEDES-BENZ,E 350,Sedan,3.5,-0.5841267832919775,6.0,0,13,369,0,9,True,False,False,False,False,False,True,False,True,False,True,False,True,False
22894,CHEVROLET,Volt,Hatchback,1.4,0.33682292723650725,4.0,12,2,962,0,10,True,False,False,False,False,True,False,True,False,False,True,False,True,False
13172,TOYOTA,Aqua,Sedan,1.5,-1.5236815384776035,4.0,4,23,138,0,9,True,False,False,False,False,True,False,True,False,False,True,False,False,True
11917,MERCEDES-BENZ,E 320 4matic,Sedan,3.2,2.095581054981878,6.0,8,13,366,0,23,True,False,True,False,False,False,False,False,True,False,True,False,True,False
25716,MITSUBISHI,Outlander,Jeep,2.0,-0.8114571726964205,4.0,6,15,699,0,7,False,True,False,False,False,False,True,False,True,False,True,False,True,False
14740,TOYOTA,Aqua,Hatchback,1.5,0.4094988829284647,4.0,2,23,138,0,11,True,False,False,False,False,True,False,True,False,False,True,False,False,True
19130,TOYOTA,Prius,Sedan,1.8,-0.7242460258660716,4.0,12,23,733,0,10,True,False,False,False,False,True,False,True,False,False,True,False,True,False
25716,BMW,X5,Jeep,3.0,0.2987988672184751,6.0,0,1,981,0,9,False,True,False,True,False,False,False,True,False,False,True,False,True,False
29793,BMW,528,Sedan,2.0,-1.5963574941695609,4.0,8,1,71,1,12,True,False,False,False,False,False,True,False,True,False,True,False,True,False
41701,HYUNDAI,Santa FE,Jeep,2.0,0.3872600404867257,4.0,4,7,836,0,10,False,True,False,True,False,False,False,True,False,False,True,False,True,False
17876,LEXUS,CT 200h,Hatchback,1.8,-0.08469761577684598,4.0,12,11,239,1,10,True,False,False,False,False,True,False,False,True,False,True,False,True,False
15994,TOYOTA,Camry sel,Sedan,2.4,1.456032644892652,4.0,10,23,273,0,15,True,False,False,False,False,True,False,False,True,False,True,False,True,False
16508,HYUNDAI,Sonata,Sedan,2.0,0.1826336196404503,4.0,4,7,852,0,13,True,False,False,False,False,False,True,True,False,False,True,False,True,False
15681,HYUNDAI,Elantra 2014,Sedan,1.8,-0.012021660084888523,4.0,10,7,396,0,9,True,False,False,False,False,False,True,False,True,False,True,False,True,False
34387,SSANGYONG,REXTON,Jeep,2.0,-1.1604616471203386,4.0,4,20,792,0,10,False,True,False,True,False,False,False,True,False,False,True,False,True,False
10036,NISSAN,Tiida,Hatchback,1.5,0.06065429560706893,4.0,2,16,908,0,18,True,False,False,False,True,False,False,True,False,False,True,False,False,True
24709,SSANGYONG,Korando,Jeep,2.0,-0.04545259970318895,4.0,4,20,596,0,12,False,True,False,True,False,False,False,True,False,False,True,False,True,False
21181,SSANGYONG,Actyon,Jeep,2.0,-0.831413990129432,4.0,4,20,132,0,13,False,True,False,True,False,False,False,True,False,False,True,False,True,False
12231,TOYOTA,Prius,Hatchback,1.8,1.1217232487096478,4.0,8,23,733,0,13,True,False,False,False,False,True,False,True,False,False,True,False,True,False
39559,HYUNDAI,Santa FE,Jeep,2.0,0.11870784901380455,4.0,4,7,836,0,7,False,True,False,True,False,False,False,True,False,False,True,False,True,False
28852,BMW,X1,Jeep,2.0,-0.7660201651978087,4.0,12,1,973,1,5,False,True,False,False,False,False,True,True,False,False,True,False,True,False
10976,BMW,330,Coupe,3.0,0.8019490436650349,6.0,4,1,36,0,18,True,False,True,False,False,False,False,False,True,True,False,False,True,False
15681,AUDI,A4,Sedan,2.0,1.9647643347363544,4.0,0,0,111,1,17,True,False,False,False,False,False,True,False,True,False,True,False,True,False
17876,HYUNDAI,Elantra,Sedan,1.8,0.16240063357580936,4.0,8,7,395,0,7,True,False,False,False,False,False,True,False,True,False,True,False,True,False
24775,VOLKSWAGEN,Passat,Sedan,1.8,-1.2039073334329906,4.0,10,24,710,1,7,True,False,False,False,False,False,True,True,False,False,True,False,True,False
13328,AUDI,Q7,Sedan,3.0,-1.1073645938917944,6.0,0,0,772,0,6,True,False,False,False,False,False,True,True,False,False,True,False,True,False
32302,TOYOTA,Camry,Sedan,2.5,-1.0294850397722928,4.0,12,23,257,0,8,True,False,False,False,False,False,True,False,True,False,True,False,True,False
36567,HYUNDAI,H1,Minivan,2.5,-0.012021660084888523,4.0,4,7,523,0,7,False,True,False,True,False,False,False,True,False,False,True,False,True,False
16960,TOYOTA,Aqua,Hatchback,1.5,-0.5003750119525658,4.0,4,23,138,0,10,True,False,False,False,False,False,True,True,False,False,True,False,True,False
15524,HYUNDAI,Tucson,Jeep,2.0,-0.9967953949020504,4.0,4,7,926,0,12,False,True,False,True,False,False,False,True,False,False,True,False,True,False
25089,LEXUS,HS 250h,Sedan,2.5,-0.5062181587901992,4.0,12,11,527,0,12,True,False,False,False,False,True,False,True,False,False,True,False,True,False
14113,MERCEDES-BENZ,Vito,Sedan,2.2,1.8048772322140478,4.0,5,13,949,0,18,True,False,False,True,False,False,False,False,True,True,False,False,True,False
20900,MITSUBISHI,Outlander,Jeep,2.0,-1.732988290870441,4.0,8,15,699,0,11,False,True,False,False,False,False,True,True,False,False,True,False,True,False
13600,CHEVROLET,Cruze,Sedan,1.4,-0.7155249111830366,4.0,6,2,327,1,9,True,False,False,False,False,False,True,False,True,False,True,False,True,False
12300,MINI,Cooper,Sedan,1.6,-1.7562445966918674,4.0,12,14,299,0,12,True,False,False,False,False,False,True,True,False,False,True,False,True,False
39226,HYUNDAI,Santa FE,Jeep,2.0,-0.027632455367520983,4.0,4,7,836,0,8,False,True,False,True,False,False,False,True,False,False,True,False,True,False
18826,HYUNDAI,Elantra,Sedan,1.6,-0.48863057751274547,4.0,4,7,395,0,12,True,False,False,False,False,False,True,True,False,False,True,False,True,False
26343,TOYOTA,Camry,Sedan,2.5,0.45310445634363916,4.0,12,23,257,0,10,True,False,False,False,False,False,True,True,False,False,True,False,True,False
23521,VOLKSWAGEN,Jetta,Sedan,1.8,-0.6399419172634009,4.0,12,24,567,1,8,True,False,False,False,False,False,True,False,True,False,True,False,True,False
16913,HYUNDAI,Santa FE,Jeep,2.2,-0.734362518898392,4.0,4,7,836,0,11,False,True,False,True,False,False,False,True,False,False,True,False,True,False
13485,TOYOTA,Aqua,Sedan,1.5,0.4385692652052477,4.0,4,23,138,0,11,True,False,False,False,False,True,False,True,False,False,True,False,False,True
13642,CHEVROLET,Spark,Sedan,1.0,-1.2818595635081842,3.0,4,2,874,0,6,True,False,False,False,False,False,True,True,False,False,True,False,True,False
10976,TOYOTA,Belta,Sedan,1.3,0.3513581183748987,4.0,2,23,173,0,16,True,False,False,False,False,False,True,True,False,False,True,False,True,False
19287,FORD,Escape SE,Jeep,2.0,-0.20154601733837516,4.0,8,5,421,1,8,False,True,False,False,False,False,True,True,False,False,True,False,True,False
19444,MERCEDES-BENZ,Sprinter,Microbus,2.2,2.1677046734105763,4.0,4,13,879,1,22,True,False,False,True,False,False,False,False,True,True,False,False,True,False
24148,TOYOTA,Prius,Hatchback,1.5,0.5693859854507711,4.0,10,23,733,0,8,True,False,False,False,False,True,False,True,False,False,True,False,True,False
17249,KIA,RIO,Sedan,1.6,-1.1748369511562078,4.0,2,10,794,0,6,True,False,False,False,False,False,True,True,False,False,True,False,True,False
23521,MERCEDES-BENZ,C 250,Sedan,1.8,-0.8220678622274463,4.0,0,13,184,0,9,True,False,False,False,False,False,True,True,False,False,True,False,True,False
12544,SUBARU,Forester,Jeep,2.5,-0.08469761577684598,6.0,12,21,462,0,14,False,True,False,False,False,False,True,True,False,False,True,False,True,False
12541,FIAT,500 sport,Coupe,1.4,-0.5788941144821567,4.0,8,4,58,0,11,True,False,False,False,False,False,True,False,True,True,False,False,True,False
38229,HYUNDAI,Santa FE,Jeep,2.2,0.7554800375955973,4.0,4,7,836,0,8,False,True,False,True,False,False,False,True,False,False,True,False,True,False
14113,TOYOTA,Prius,Hatchback,1.8,-0.36285756859224394,4.0,8,23,733,0,13,True,False,False,False,False,True,False,True,False,False,True,False,True,False
13877,CHEVROLET,Cruze,Sedan,2.0,2.489441129258872,4.0,4,2,327,0,9,True,False,False,True,False,False,False,True,False,False,True,False,True,False
19444,KIA,Optima,Sedan,2.4,-0.5498237322053736,4.0,12,10,683,0,12,True,False,False,False,False,False,True,False,True,False,True,False,True,False
10036,HONDA,Insight,Hatchback,1.3,-0.026556851223280012,4.0,8,6,558,0,11,True,False,False,False,False,True,False,False,True,False,True,False,True,False
20385,FORD,Transit Tourneo,Microbus,2.2,0.06065429560706893,4.0,1,5,922,1,11,True,False,False,True,False,False,False,False,True,False,True,False,True,False
11917,MERCEDES-BENZ,ML 320,Jeep,3.2,1.5461508299506792,6.0,5,13,629,0,20,False,True,False,False,False,False,True,False,True,False,True,False,True,False
12231,TOYOTA,Camry,Sedan,2.5,0.42403407406685617,4.0,12,23,257,0,12,True,False,False,False,False,False,True,False,True,False,True,False,True,False
40026,HYUNDAI,Santa FE,Jeep,2.0,-0.06485707987294159,4.0,4,7,836,0,7,False,True,False,True,False,False,False,True,False,False,True,False,True,False
15367,CHEVROLET,Trax,Jeep,1.4,-1.7358226531424272,4.0,8,2,925,0,5,False,True,False,False,False,False,True,True,False,False,True,False,True,False
12544,TOYOTA,Ipsum,Minivan,2.4,0.17693582471420086,4.0,5,23,562,0,19,False,True,False,False,False,False,True,True,False,False,True,False,False,True
18503,TOYOTA,Prius,Hatchback,1.8,-0.12830318919202044,7.0,11,23,733,0,9,True,False,False,False,False,True,False,True,False,False,True,False,True,False
10976,TOYOTA,Prius,Hatchback,1.1,1.4531256066649736,2.0,4,23,733,0,15,True,False,False,False,False,True,False,True,False,False,True,False,True,False
25089,HYUNDAI,Azera,Sedan,3.3,-1.0294850397722928,4.0,6,7,163,0,9,True,False,False,False,False,False,True,True,False,False,True,False,True,False
22580,TOYOTA,Camry,Sedan,2.5,0.07545112018595146,4.0,12,23,257,0,10,True,False,False,False,False,True,False,True,False,False,True,False,True,False
14269,FORD,C-MAX SE,Hatchback,2.0,-1.6096717292523275,4.0,8,5,208,0,11,True,False,False,False,False,True,False,True,False,False,True,False,True,False
31581,HYUNDAI,H1,Minivan,2.5,0.7923848878959733,4.0,4,7,523,0,9,False,True,False,True,False,False,False,True,False,False,True,False,True,False
42337,JEEP,Compass,Jeep,2.4,-1.5164139429084078,4.0,12,9,298,0,5,False,True,False,False,False,False,True,True,False,False,True,False,True,False
24775,TOYOTA,Camry HYBRID,Sedan,2.5,-0.026556851223280012,4.0,12,23,258,0,10,True,False,False,False,False,True,False,False,True,False,True,False,True,False
31988,MERCEDES-BENZ,E 200,Sedan,2.0,-0.012021660084888523,4.0,12,13,346,0,11,True,False,False,False,False,False,True,False,True,False,True,False,True,False
13799,BMW,328,Sedan,2.0,0.07518948674546042,4.0,12,1,31,0,11,True,False,False,False,False,False,True,False,True,False,True,False,True,False
35800,AUDI,Q5,Jeep,3.2,-0.3317958651295013,1.0,12,0,768,0,11,False,True,False,False,False,False,True,False,True,False,True,False,True,False
25500,MERCEDES-BENZ,Sprinter,Microbus,2.5,-1.7417094055534759,4.0,2,13,879,1,12,True,False,False,True,False,False,False,False,True,False,True,False,True,False
14113,FIAT,500,Hatchback,1.4,-0.5352885410669822,4.0,0,4,50,0,8,True,False,False,False,False,False,True,True,False,False,True,False,True,False
10976,BMW,525,Sedan,2.5,-1.7562445966918674,6.0,6,1,68,0,20,True,False,False,False,False,False,True,False,True,False,True,False,False,True
23521,TOYOTA,Estima,Minivan,2.4,0.4967100297588136,4.0,0,23,425,0,14,False,True,False,False,False,True,False,True,False,False,True,False,False,True
11290,TOYOTA,Prius,Sedan,1.5,0.714737896834686,4.0,8,23,733,0,15,True,False,False,False,False,True,False,True,False,False,True,False,True,False
39201,BMW,535,Sedan,3.0,0.2932173538213328,6.0,12,1,79,1,11,True,False,False,False,False,False,True,True,False,False,True,False,True,False
13642,MERCEDES-BENZ,E 350,Sedan,3.5,-0.8187829090301698,6.0,12,13,369,0,12,True,False,False,True,False,False,False,True,False,False,True,False,True,False
20005,SSANGYONG,Actyon,Jeep,2.0,0.8630549872108327,4.0,4,20,132,0,13,False,True,False,True,False,False,False,True,False,False,True,False,True,False
24462,LEXUS,IS 250 TURBO,Sedan,2.0,-1.2329777157097737,4.0,0,11,545,0,6,True,False,False,False,False,False,True,False,True,False,True,False,True,False
36366,HYUNDAI,Tucson,Jeep,2.0,0.40237663927065287,4.0,4,7,926,0,6,False,True,False,True,False,False,False,True,False,False,True,False,True,False
17876,MERCEDES-BENZ,C 250,Sedan,2.5,1.426962262615869,6.0,8,13,184,0,13,True,False,False,False,False,False,True,False,True,False,True,False,True,False
17249,TOYOTA,Prius,Hatchback,1.8,0.15077248066509616,4.0,0,23,733,0,13,True,False,False,False,False,True,False,True,False,False,True,False,True,False
22000,TOYOTA,Camry,Sedan,2.5,-0.2009791448839779,4.0,12,23,257,0,9,True,False,False,False,False,False,True,True,False,False,True,False,True,False
15994,HYUNDAI,Elantra,Sedan,1.8,-0.6224996878973311,4.0,8,7,395,0,9,True,False,False,False,False,False,True,False,True,False,True,False,True,False
20385,CHEVROLET,Volt,Hatchback,1.4,0.6551436131672809,4.0,12,2,962,0,11,True,False,False,False,False,True,False,True,False,False,True,False,True,False
10406,HYUNDAI,Elantra,Sedan,1.6,-1.0093538000456206,4.0,4,7,395,0,16,True,False,False,False,False,False,True,True,False,False,True,False,True,False
20385,MITSUBISHI,Outlander,Jeep,3.0,-1.7562445966918674,6.0,4,15,699,0,15,False,True,False,False,False,False,True,False,True,False,True,False,True,False
13013,TOYOTA,Aqua,Hatchback,1.5,0.3804285006516817,4.0,4,23,138,0,11,True,False,False,False,False,True,False,True,False,False,True,False,False,True
17813,HYUNDAI,Santa FE,Jeep,2.0,-1.1584993963166557,4.0,4,7,836,0,13,False,True,False,True,False,False,False,True,False,False,True,False,True,False
42337,HYUNDAI,Santa FE,Jeep,2.0,-1.3572099943696057,4.0,4,7,836,0,6,False,True,False,True,False,False,False,True,False,False,True,False,True,False
18973,CHEVROLET,Aveo,Hatchback,1.6,-0.7197546518043085,4.0,4,2,161,0,10,True,False,False,False,False,False,True,True,False,False,True,False,True,False
16323,HYUNDAI,Genesis,Coupe,2.0,-0.3679884910640961,4.0,4,7,512,0,13,True,False,False,False,False,False,True,True,False,False,True,False,True,False
18189,CHEVROLET,Cruze,Sedan,1.4,-1.3783296270936887,4.0,8,2,327,1,6,True,False,False,False,False,False,True,True,False,False,True,False,True,False
26343,SUBARU,Forester,Jeep,2.5,-0.3754014385446758,4.0,12,21,462,0,9,False,True,False,False,False,False,True,True,False,False,True,False,True,False
16621,TOYOTA,Prius C,Sedan,1.5,-0.23004952716076088,4.0,0,23,740,0,10,True,False,False,False,False,True,False,True,False,False,True,False,True,False
17562,VOLKSWAGEN,Jetta,Sedan,1.8,-0.6806404524508971,4.0,6,24,567,0,8,True,False,False,False,False,False,True,False,True,False,True,False,True,False
12121,TOYOTA,Aqua,Hatchback,1.5,-0.21696785513620853,4.0,4,23,138,0,10,True,False,False,False,False,True,False,True,False,False,True,False,True,False
22894,TOYOTA,Camry,Sedan,2.4,0.5461296796293447,8.0,0,23,257,0,13,True,False,False,False,False,True,False,True,False,False,True,False,True,False
10976,OPEL,Astra,Goods wagon,1.8,-1.7400959993371143,4.0,8,17,147,0,18,True,False,False,False,False,False,True,True,False,False,True,False,True,False
39201,HONDA,Cr-v,Jeep,2.4,-1.0178568868615796,4.0,12,6,320,0,8,False,True,False,False,False,False,True,True,False,False,True,False,True,False
18817,TOYOTA,Prius,Hatchback,1.8,0.06065429560706893,4.0,8,23,733,0,10,True,False,False,False,False,True,False,True,False,False,True,False,True,False
18826,HYUNDAI,Elantra,Sedan,1.6,0.7681983298416899,4.0,4,7,395,0,12,True,False,False,False,False,False,True,True,False,False,True,False,True,False
21103,HYUNDAI,H1,Universal,2.5,1.617053492323753,4.0,4,7,523,0,12,False,True,False,True,False,False,False,True,False,False,True,False,True,False
14583,FORD,F150,Pickup,2.7,-0.03437678405573463,6.0,12,5,431,0,6,False,True,False,False,False,False,True,True,False,False,True,False,True,False
32615,TOYOTA,Camry,Sedan,2.5,-0.884133128388378,4.0,12,23,257,0,8,True,False,False,False,False,False,True,False,True,False,True,False,True,False
18092,SSANGYONG,Korando,Jeep,2.0,0.2775774881564235,4.0,4,20,596,0,12,False,True,False,True,False,False,False,True,False,False,True,False,True,False
25889,SSANGYONG,REXTON,Jeep,2.7,-0.39900658895342356,4.0,4,20,792,0,13,False,True,False,True,False,False,False,True,False,False,True,False,True,False
11604,TOYOTA,Vitz,Sedan,1.0,-0.15737357146880343,3.0,6,23,959,0,11,True,False,False,False,False,False,True,True,False,False,True,False,False,True
37633,HYUNDAI,Santa FE,Jeep,2.0,1.064556341962354,4.0,4,7,836,0,7,False,True,False,True,False,False,False,True,False,False,True,False,True,False
26657,TOYOTA,Camry,Sedan,2.5,0.45310445634363916,4.0,10,23,257,0,10,True,False,False,False,False,True,False,True,False,False,True,False,True,False
37633,MAZDA,CX-3,Hatchback,2.0,-1.4655407739240376,4.0,12,12,244,0,8,True,False,False,False,False,False,True,False,True,False,True,False,True,False
14740,CHEVROLET,Cruze,Sedan,1.4,-0.6951756435892885,4.0,12,2,327,1,8,True,False,False,False,False,False,True,True,False,False,True,False,True,False
20385,MERCEDES-BENZ,Sprinter,Microbus,2.2,-1.7417094055534759,4.0,2,13,879,1,18,True,False,False,True,False,False,False,False,True,True,False,False,False,True
10663,BMW,525 ///M,Sedan,2.5,-0.6435757150479988,6.0,6,1,69,0,22,True,False,False,False,False,False,True,False,True,False,True,False,False,True
15053,TOYOTA,Aqua,Hatchback,1.5,0.32228773609811573,4.0,6,23,138,0,10,True,False,False,False,False,True,False,True,False,False,True,False,False,True
25089,TOYOTA,Camry XLE,Sedan,2.5,-0.6661052613125056,4.0,12,23,268,0,9,True,False,False,False,False,False,True,False,True,False,True,False,True,False
24462,CHEVROLET,Volt Full Packet,Sedan,1.4,-0.10504688337059406,4.0,12,2,963,0,11,True,False,False,False,False,True,False,True,False,False,True,False,True,False
34184,TOYOTA,Highlander,Jeep,3.3,0.5257804120355967,6.0,8,23,531,0,15,False,True,False,False,False,True,False,True,False,False,True,False,True,False
35046,SSANGYONG,REXTON,Jeep,2.0,0.42101075431007073,4.0,4,20,792,0,10,False,True,False,True,False,False,False,True,False,False,True,False,True,False
44862,HONDA,Civic,Sedan,2.0,-1.2212332812699533,4.0,4,6,291,0,7,True,False,False,False,False,False,True,True,False,False,True,False,True,False
33230,HYUNDAI,Tucson,Jeep,2.0,0.24189359391167242,4.0,4,7,926,0,9,False,True,False,True,False,False,False,True,False,False,True,False,True,False
32979,HYUNDAI,H1,Minivan,2.5,0.02597332955086683,4.0,4,7,523,0,9,False,True,False,True,False,False,False,True,False,False,True,False,True,False
13500,HONDA,Fred HIBRIDI,Minivan,1.5,1.0781176752944732,4.0,6,6,470,0,11,False,True,False,False,False,True,False,True,False,False,True,False,False,True
21040,TOYOTA,Aqua,Hatchback,1.5,-0.7680550919571835,4.0,4,23,138,0,8,True,False,False,False,False,False,True,True,False,False,True,False,True,False
15053,TOYOTA,Camry,Sedan,2.5,-0.2009791448839779,4.0,12,23,257,0,9,True,False,False,False,False,False,True,True,False,False,True,False,True,False
15681,CHEVROLET,Cruze,Sedan,1.4,-0.6661052613125056,4.0,10,2,327,1,8,True,False,False,False,False,False,True,False,True,False,True,False,True,False
17876,MERCEDES-BENZ,Sprinter,Microbus,2.2,2.124651437258661,4.0,4,13,879,1,18,True,False,False,True,False,False,False,False,True,False,True,False,True,False
14426,CHEVROLET,Cruze,Sedan,1.8,-0.767851599281246,4.0,6,2,327,0,9,True,False,False,False,False,False,True,False,True,False,True,False,True,False
21639,SUBARU,Forester 4x4,Jeep,2.5,-0.6661052613125056,4.0,6,21,463,0,10,False,True,False,False,False,False,True,True,False,False,True,False,True,False
17249,TOYOTA,Prius C,Hatchback,1.4,-0.30272548285271833,4.0,6,23,740,0,11,True,False,False,False,False,True,False,True,False,False,True,False,True,False
23521,NISSAN,Juke Nismo RS,Jeep,1.6,-0.7256995449799107,4.0,8,16,587,1,9,False,True,False,False,False,False,True,False,True,False,True,False,True,False
17562,HYUNDAI,Elantra,Sedan,1.8,-1.5600195163235822,4.0,4,7,395,0,11,True,False,False,False,False,False,True,False,True,False,True,False,True,False
18826,HYUNDAI,Sonata,Sedan,2.0,-0.04773462471191641,4.0,4,7,852,0,12,True,False,False,False,False,False,True,True,False,False,True,False,True,False
11290,TOYOTA,Prius C,Hatchback,1.5,0.26421964750024174,4.0,12,23,740,0,11,True,False,False,False,False,True,False,True,False,False,True,False,True,False
17346,HYUNDAI,H1,Universal,2.5,1.5868493651381754,4.0,4,7,523,0,11,False,True,False,True,False,False,False,True,False,False,True,False,True,False
44724,HYUNDAI,Santa FE,Jeep,2.2,0.2494082877302208,4.0,4,7,836,0,7,False,True,False,True,False,False,False,True,False,False,True,False,True,False
17923,HYUNDAI,Tucson,Jeep,2.0,0.7607999175522486,4.0,4,7,926,0,13,False,True,False,True,False,False,False,True,False,False,True,False,True,False
19416,HYUNDAI,Elantra,Sedan,1.6,0.3295844020495883,4.0,4,7,395,0,11,True,False,False,False,False,False,True,True,False,False,True,False,True,False
20071,HYUNDAI,Elantra,Sedan,1.8,-0.12830318919202044,4.0,12,7,395,0,10,True,False,False,False,False,False,True,False,True,False,True,False,True,False
11917,MERCEDES-BENZ,S 320,Sedan,3.2,1.2961455423703456,6.0,10,13,818,0,23,True,False,True,False,False,False,False,False,True,False,True,False,True,False
15053,CHEVROLET,Cruze,Sedan,1.4,-1.6260092840918796,4.0,10,2,327,1,6,True,False,False,False,False,False,True,False,True,False,True,False,True,False
28852,HYUNDAI,Elantra,Sedan,2.0,-1.4655407739240376,4.0,12,7,395,0,6,True,False,False,False,False,False,True,False,True,False,True,False,True,False
35962,HYUNDAI,Santa FE,Jeep,2.0,1.0054417196025158,4.0,4,7,836,0,10,False,True,False,True,False,False,False,True,False,False,True,False,True,False
33575,HYUNDAI,Tucson,Jeep,2.0,-0.48121763003216583,4.0,4,7,926,0,9,False,True,False,True,False,False,False,True,False,False,True,False,True,False
31747,HYUNDAI,Santa FE,Jeep,2.0,-1.4524591018994852,4.0,4,7,836,0,9,False,True,False,True,False,False,False,True,False,False,True,False,True,False
23521,TOYOTA,Camry Hybrid,Sedan,2.5,0.4967100297588136,4.0,10,23,259,0,11,True,False,False,False,False,True,False,True,False,False,True,False,True,False
11133,HONDA,FIT,Sedan,1.5,-0.44807739423663323,4.0,2,6,432,0,11,True,False,False,False,False,True,False,False,True,False,True,False,False,True
24148,HYUNDAI,Sonata,Sedan,2.4,-0.012021660084888523,4.0,10,7,852,0,8,True,False,False,False,False,False,True,True,False,False,True,False,True,False
15994,BMW,X5,Jeep,3.0,1.6273880132231493,6.0,12,1,981,0,11,False,True,False,False,False,False,True,True,False,False,True,False,True,False
36865,HYUNDAI,Santa FE,Jeep,2.0,0.33695374395675276,4.0,4,7,836,0,9,False,True,False,True,False,False,False,True,False,False,True,False,True,False
